date,open,close,high,low,volume
2026-03-09,0.549,0.553,0.555,0.536,6065926.0
2026-03-10,0.565,0.564,0.569,0.556,4023710.0
2026-03-11,0.564,0.557,0.567,0.554,3177671.0
2026-03-12,0.555,0.551,0.562,0.545,3405030.0
2026-03-13,0.544,0.544,0.554,0.54,3697979.0
2026-03-16,0.541,0.554,0.555,0.532,4515970.0
2026-03-17,0.555,0.538,0.556,0.538,3596947.0
2026-03-18,0.542,0.547,0.549,0.537,3735485.0
2026-03-19,0.538,0.534,0.542,0.531,3690335.0
2026-03-20,0.536,0.532,0.546,0.531,4776097.0
2026-03-23,0.52,0.511,0.54,0.506,6463083.0
2026-03-24,0.516,0.52,0.521,0.506,3952244.0
2026-03-25,0.526,0.531,0.54,0.523,4457065.0
2026-03-26,0.526,0.52,0.528,0.518,3204455.0
2026-03-27,0.517,0.535,0.537,0.512,4228464.0
2026-03-30,0.524,0.548,0.552,0.524,5176034.0
2026-03-31,0.545,0.528,0.547,0.526,4501278.0
2026-04-01,0.54,0.54,0.546,0.533,5206654.0
2026-04-02,0.535,0.523,0.538,0.518,4046097.0
2026-04-03,0.525,0.524,0.532,0.523,3429999.0
2026-04-07,0.527,0.528,0.534,0.526,2925566.0
2026-04-08,0.544,0.564,0.564,0.543,5464173.0
2026-04-09,0.555,0.567,0.578,0.555,4687227.0
2026-04-10,0.576,0.574,0.584,0.574,3596757.0
2026-04-13,0.567,0.564,0.573,0.562,3638953.0
2026-04-14,0.571,0.584,0.59,0.57,4788347.0
2026-04-15,0.591,0.574,0.593,0.571,3880903.0
2026-04-16,0.577,0.58,0.581,0.568,3191704.0
2026-04-17,0.576,0.58,0.584,0.57,3182300.0
2026-04-20,0.578,0.588,0.589,0.572,3767051.0
2026-04-21,0.586,0.584,0.586,0.573,3022290.0
2026-04-22,0.581,0.603,0.603,0.581,5712102.0
2026-04-23,0.604,0.593,0.604,0.585,4322302.0
2026-04-24,0.592,0.597,0.604,0.59,4627137.0
2026-04-27,0.603,0.636,0.642,0.602,8049929.0
2026-04-28,0.632,0.632,0.65,0.623,5803590.0
2026-04-29,0.622,0.633,0.635,0.61,5314233.0
2026-04-30,0.631,0.656,0.664,0.628,5463297.0
2026-05-06,0.676,0.667,0.7,0.666,5522769.0
2026-05-07,0.669,0.682,0.683,0.663,5151958.0
2026-05-08,0.671,0.669,0.683,0.663,4396783.0
2026-05-11,0.682,0.712,0.72,0.681,6436791.0
2026-05-12,0.712,0.737,0.745,0.699,8116960.0
2026-05-13,0.72,0.772,0.775,0.719,9277782.0
2026-05-14,0.779,0.769,0.788,0.761,7315136.0
2026-05-15,0.772,0.805,0.837,0.746,9887808.0
2026-05-18,0.81,0.808,0.836,0.794,8612566.0
2026-05-19,0.793,0.85,0.851,0.782,10034823.0
2026-05-20,0.846,0.906,0.907,0.846,11484113.0
2026-05-21,0.918,0.845,0.933,0.841,19337832.0
2026-05-22,0.843,0.856,0.862,0.819,12604102.0
2026-05-25,0.846,0.906,0.921,0.825,13500259.0
2026-05-26,0.905,0.89,0.905,0.86,11576697.0
2026-05-27,0.889,0.855,0.908,0.852,12696737.0
2026-05-28,0.841,0.869,0.873,0.839,12644335.0
2026-05-29,0.875,0.816,0.875,0.804,11172252.0
2026-06-01,0.805,0.77,0.816,0.767,8669038.0
2026-06-02,0.772,0.778,0.791,0.755,8647291.0
2026-06-03,0.779,0.8,0.824,0.779,8918867.0
2026-06-04,0.781,0.839,0.842,0.781,9252751.0
2026-06-05,0.821,0.808,0.839,0.802,6236487.0
2026-06-08,0.776,0.784,0.806,0.772,6193912.0
2026-06-09,0.801,0.85,0.851,0.797,7717723.0
2026-06-10,0.835,0.864,0.883,0.835,8487720.0
2026-06-11,0.863,0.915,0.916,0.863,9160505.0
2026-06-12,0.966,0.889,0.966,0.88,10715916.0
2026-06-15,0.896,0.933,0.933,0.863,8501390.0
2026-06-16,0.935,0.942,0.956,0.927,7372375.0
2026-06-17,0.922,1.024,1.027,0.92,11148565.0
2026-06-18,1.017,1.04,1.044,1.014,14434018.0
2026-06-22,1.052,1.071,1.083,1.033,11792460.0
2026-06-23,1.058,1.075,1.101,1.034,11297005.0
